age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,label
51,0,0,1,0,228,1,0,6,8,136,1,-1,0,0
39,9,2,3,0,45248,1,0,6,8,1623,1,-1,0,1
50,6,1,3,0,-84,1,0,6,8,101,1,-1,0,0
32,7,2,1,0,310,1,0,6,8,144,1,-1,0,0
42,1,1,3,0,132,1,0,6,8,238,1,-1,0,0
50,9,1,1,0,797,1,0,6,8,354,1,-1,0,0
40,7,1,1,0,71,0,0,6,8,79,1,-1,0,0
46,4,0,3,0,2,1,0,6,8,187,1,-1,0,0
37,4,1,2,0,231,1,1,6,8,451,2,-1,0,0
34,1,1,1,0,270,1,1,6,8,159,1,-1,0,0
44,1,1,1,0,274,1,1,6,8,409,1,-1,0,0
40,0,2,1,0,-109,1,1,6,8,170,1,-1,0,0
37,9,1,1,0,1,1,0,6,8,608,1,-1,0,1
33,1,2,1,1,-60,0,0,6,8,243,1,-1,0,0
35,1,1,1,0,89,1,0,6,8,145,2,-1,0,0
58,1,0,1,0,-11,0,0,6,8,112,1,-1,0,0
39,1,1,0,0,0,1,0,6,8,262,2,-1,0,0
43,1,1,1,0,-509,1,0,6,8,124,1,-1,0,0
39,10,1,0,0,408,1,0,6,8,53,1,-1,0,0
36,7,2,0,0,58,1,0,6,8,134,1,-1,0,0
57,5,2,1,0,1640,0,1,6,8,204,4,-1,0,0
36,0,2,1,0,20,1,0,6,8,186,1,-1,0,0
50,1,1,0,0,71,1,0,6,8,678,1,-1,0,0
55,1,1,1,0,52,1,0,6,8,182,1,-1,0,0
44,6,1,2,0,292,1,0,6,8,162,1,-1,0,0
44,7,0,1,0,424,1,0,6,8,27,1,-1,0,0
39,3,2,0,0,109,1,0,6,8,699,3,-1,0,0
46,1,1,3,0,1044,1,0,6,8,43,1,-1,0,0
39,1,1,1,0,983,1,0,6,8,97,1,-1,0,0
34,0,1,1,0,869,0,0,6,8,1677,1,-1,0,1
40,1,1,0,0,668,1,0,6,8,283,2,-1,0,0
50,4,1,2,0,964,1,0,6,8,323,1,-1,0,0
31,4,2,1,0,301,1,0,6,8,82,1,-1,0,0
37,0,2,1,0,140,1,0,6,8,310,1,-1,0,0
39,4,2,1,0,1877,1,0,6,8,185,1,-1,0,0
51,1,1,0,0,1127,1,0,6,8,47,1,-1,0,0
41,9,1,1,0,871,1,0,6,8,145,1,-1,0,0
41,9,1,1,0,767,1,1,6,8,204,1,-1,0,0
43,1,1,1,0,0,0,0,6,8,187,1,-1,0,0
30,7,2,1,0,209,1,0,6,8,30,2,-1,0,0
54,4,0,0,0,0,0,0,6,8,472,1,-1,0,0
43,1,0,1,0,110,1,1,6,8,448,1,-1,0,0
59,4,0,2,0,-76,1,1,6,8,264,1,-1,0,0
47,9,1,3,0,178,1,0,6,8,169,1,-1,0,0
40,1,1,0,0,-66,1,0,6,8,288,1,-1,0,0
32,9,1,1,0,0,1,0,6,8,176,2,-1,0,0
29,1,1,1,0,1,1,0,6,8,215,1,-1,0,0
36,1,1,1,0,0,1,0,6,8,337,1,-1,0,0
55,10,1,2,0,5345,0,0,6,8,278,1,-1,0,0
30,1,0,1,0,-209,1,0,6,8,188,2,-1,0,0
39,0,2,1,0,0,1,0,6,8,174,2,-1,0,0
39,1,0,1,0,42,1,0,6,8,226,2,-1,0,0
50,1,0,1,0,41,1,0,6,8,190,1,-1,0,0
44,1,1,1,0,-99,1,0,6,8,111,2,-1,0,0
37,9,2,1,0,17,1,0,6,8,164,1,-1,0,0
46,0,1,0,0,276,1,1,6,8,157,2,-1,0,0
32,9,2,3,0,-170,0,0,6,8,46,1,-1,0,0
37,4,2,2,0,230,1,1,6,8,374,1,-1,0,0
29,1,1,1,0,9,1,0,6,8,349,1,-1,0,0
41,1,1,1,0,946,1,0,6,8,325,1,-1,0,0
45,1,1,0,0,1297,1,0,6,8,233,2,-1,0,0
57,5,0,1,0,-331,1,0,6,8,531,1,-1,0,0
48,1,2,1,0,44,1,0,6,8,153,1,-1,0,0
60,5,1,1,1,15,0,0,6,8,80,1,-1,0,0
26,0,2,1,0,712,1,0,6,8,232,1,-1,0,0
58,5,1,1,0,5435,1,0,6,8,118,1,-1,0,0
34,0,1,1,0,507,1,0,6,8,190,1,-1,0,0
55,10,0,1,0,387,1,0,6,8,918,1,-1,0,1
41,1,1,0,0,0,1,1,6,8,238,1,-1,0,0
50,4,0,1,0,1716,1,0,6,8,82,1,-1,0,0
49,2,1,1,0,167,1,1,6,8,198,3,-1,0,0
44,0,1,3,0,40,0,1,6,8,160,2,-1,0,0
44,1,1,0,0,148,1,0,6,8,211,1,-1,0,0
31,9,1,1,0,17,1,1,6,8,120,1,-1,0,0
34,1,2,2,0,1011,1,0,6,8,136,1,-1,0,0
46,4,2,3,0,1527,1,0,6,8,269,1,-1,0,0
42,4,1,2,0,744,0,0,6,8,157,1,-1,0,0
52,0,1,1,0,484,1,0,6,8,128,1,-1,0,0
29,4,2,2,0,0,1,0,6,8,211,1,-1,0,0
53,5,1,0,0,136,1,0,6,8,267,2,-1,0,0
43,1,1,1,0,1335,1,0,6,8,371,2,-1,0,0
38,4,1,1,0,517,1,0,6,8,288,2,-1,0,0
46,4,1,2,0,459,1,0,6,8,221,1,-1,0,0
48,4,0,3,0,549,1,0,6,8,427,1,-1,0,0
30,0,0,1,0,83,1,1,6,8,310,1,-1,0,0
44,1,1,0,0,213,0,0,6,8,158,1,-1,0,0
31,3,1,0,0,203,1,0,6,8,604,3,-1,0,0
42,7,2,1,0,518,1,0,6,8,198,1,-1,0,0
40,4,2,2,0,3877,1,0,6,8,145,1,-1,0,0
52,0,1,1,0,1236,1,0,6,8,247,1,-1,0,0
45,1,0,1,0,756,1,0,6,8,179,2,-1,0,0
48,1,1,1,0,157,1,0,6,8,73,1,-1,0,0
45,1,1,0,0,-66,1,0,6,8,263,2,-1,0,0
34,1,1,3,0,245,1,0,6,8,13,1,-1,0,0
34,1,1,0,0,-144,1,0,6,8,79,2,-1,0,0
46,1,1,1,0,71,1,0,6,8,416,1,-1,0,0
49,7,0,1,0,505,1,0,6,8,162,1,-1,0,0
50,9,1,0,0,249,1,0,6,8,129,1,-1,0,0
34,0,2,1,0,0,1,0,6,8,150,1,-1,0,0
40,10,2,1,0,11,1,0,6,8,43,1,-1,0,0
36,0,1,1,0,639,1,0,6,8,191,1,-1,0,0
59,1,0,3,0,124,1,0,6,8,26,1,-1,0,0
45,1,1,1,0,82,1,0,6,8,250,1,-1,0,0
36,6,1,2,0,107,1,0,6,8,146,1,-1,0,0
56,7,1,1,0,473,1,0,6,8,416,1,-1,0,0
42,7,0,1,0,372,1,1,6,8,121,2,-1,0,0
30,0,1,1,0,46,1,0,6,8,114,2,-1,0,0
30,8,2,2,0,34,1,0,6,8,289,1,-1,0,0
47,6,1,3,0,935,1,0,6,8,225,1,-1,0,0
33,1,1,1,0,-10,1,0,6,8,123,1,-1,0,0
36,0,1,1,0,-106,1,0,6,8,130,2,-1,0,0
39,7,0,0,0,471,1,0,6,8,161,2,-1,0,0
56,0,0,1,0,778,1,0,6,8,149,2,-1,0,0
39,1,0,3,0,170,1,0,6,8,268,2,-1,0,0
42,9,1,1,0,315,1,0,6,8,259,2,-1,0,0
52,1,1,1,0,3165,0,0,6,8,26,1,-1,0,0
36,0,0,1,0,131,1,0,6,8,153,1,-1,0,0
35,2,1,1,1,204,1,0,6,8,424,2,-1,0,0
47,9,1,1,0,83,1,0,6,8,179,2,-1,0,0
59,7,0,1,0,0,1,1,6,8,97,1,-1,0,0
57,1,1,0,0,5431,1,1,6,8,383,1,-1,0,0
38,4,1,3,0,1759,1,0,6,8,440,1,-1,0,0
46,10,1,1,0,-125,1,0,6,8,23,1,-1,0,0
34,1,1,1,0,0,0,0,6,8,195,1,-1,0,0
28,7,2,1,0,5090,1,0,6,8,1297,3,-1,0,1
38,9,1,3,0,573,1,0,6,8,87,1,-1,0,0
56,1,1,1,0,1602,1,0,6,8,427,1,-1,0,0
41,1,2,0,1,-137,1,1,6,8,189,1,-1,0,0
52,9,1,3,0,0,0,0,6,8,195,1,-1,0,0
54,7,1,1,0,193,0,0,6,8,179,1,-1,0,0
61,5,1,1,0,195,1,1,6,8,179,1,-1,0,0
53,2,1,1,0,288,0,0,6,8,69,1,-1,0,0
47,9,1,1,0,19,1,0,6,8,105,2,-1,0,0
53,1,1,0,0,25,1,0,6,8,266,3,-1,0,0
46,7,1,1,0,216,1,0,6,8,524,2,-1,0,0
39,1,0,0,0,190,1,1,6,8,96,2,-1,0,0
56,9,0,1,0,99,1,0,6,8,155,2,-1,0,0
55,7,0,0,0,2298,1,0,6,8,162,2,-1,0,0
44,4,1,2,0,17,1,0,6,8,352,2,-1,0,0
37,9,1,0,0,0,1,0,6,8,76,4,-1,0,0
35,1,1,0,0,0,1,0,6,8,154,2,-1,0,0
55,1,1,1,0,840,1,0,6,8,310,2,-1,0,0
37,7,1,1,0,358,1,0,6,8,390,3,-1,0,0
30,9,2,1,0,0,1,0,6,8,369,1,-1,0,0
37,1,1,0,0,-325,1,1,6,8,112,2,-1,0,0
36,9,2,1,0,-15,1,0,6,8,341,3,-1,0,0
38,9,1,1,0,581,1,0,6,8,79,1,-1,0,0
41,0,0,0,0,4070,1,0,6,8,140,2,-1,0,0
48,5,1,1,0,74,0,1,6,8,315,1,-1,0,0
55,7,0,1,0,141,1,0,6,8,262,2,-1,0,0
28,7,0,1,0,89,0,0,6,8,174,2,-1,0,0
54,7,1,1,1,0,1,0,6,8,138,3,-1,0,0
30,1,1,1,0,450,0,0,6,8,526,2,-1,0,0
48,9,1,2,0,310,0,0,6,8,135,1,-1,0,0
31,6,1,1,0,0,1,0,6,8,36,5,-1,0,0
38,1,1,1,0,384,1,0,6,8,1906,3,-1,0,0
37,1,1,1,0,395,1,0,6,8,219,2,-1,0,0
37,7,2,3,0,-118,1,0,6,8,147,2,-1,0,0
56,1,1,0,0,5,1,1,6,8,407,2,-1,0,0
51,1,1,1,0,50,1,1,6,8,121,1,-1,0,0
39,1,1,1,0,285,1,1,6,8,209,1,-1,0,0
49,9,1,3,0,15,0,0,6,8,92,2,-1,0,0
51,1,1,0,0,653,1,1,6,8,208,1,-1,0,0
43,6,1,1,0,918,1,0,6,8,193,1,-1,0,0
32,7,1,1,0,243,1,1,6,8,144,1,-1,0,0
29,9,2,2,0,405,1,0,6,8,65,1,-1,0,0
48,4,0,2,0,1328,1,0,6,8,339,1,-1,0,0
55,7,1,0,0,255,1,0,6,8,285,1,-1,0,0
53,1,1,1,0,3397,1,0,6,8,231,1,-1,0,0
47,9,1,3,0,2106,1,0,6,8,168,1,-1,0,0
39,4,1,2,0,2877,1,0,6,8,278,1,-1,0,0
31,1,2,2,0,60,1,1,6,8,389,1,-1,0,0
39,1,1,0,0,2226,1,0,6,8,158,1,-1,0,0
40,1,1,0,0,2880,1,0,6,8,145,2,-1,0,0
40,9,2,3,0,-5,1,0,6,8,78,2,-1,0,0
48,9,1,1,0,147,0,0,6,8,142,3,-1,0,0
33,9,0,1,0,7,1,1,6,8,87,1,-1,0,0
40,9,1,1,0,109,1,0,6,8,147,2,-1,0,0
59,5,1,0,0,-119,1,0,6,8,289,1,-1,0,0
30,9,1,1,0,484,1,0,6,8,703,1,-1,0,1
31,4,2,2,0,1852,1,0,6,8,170,3,-1,0,0
35,10,1,1,0,533,1,0,6,8,802,1,-1,0,0
54,9,0,1,0,21,1,0,6,8,381,2,-1,0,0
34,0,2,3,0,2434,1,0,6,8,218,4,-1,0,0
32,9,1,1,0,90,1,1,6,8,57,2,-1,0,0
56,0,0,3,0,4246,1,0,6,8,304,2,-1,0,0
32,0,2,2,0,395,1,0,6,8,241,3,-1,0,0
42,1,1,0,0,15,1,0,6,8,230,1,-1,0,0
33,7,1,2,0,85,0,0,6,8,262,3,-1,0,0
52,2,1,2,0,-184,1,1,6,8,392,2,-1,0,0
52,7,1,1,0,660,0,0,6,8,201,2,-1,0,0
52,1,0,0,1,-183,1,0,6,8,145,1,-1,0,0
30,10,0,1,0,1144,1,0,6,8,252,1,-1,0,0
44,7,0,1,0,1,1,0,6,8,235,4,-1,0,0
35,0,1,1,0,69,1,1,6,8,235,2,-1,0,0
55,4,2,1,0,220,1,0,6,8,328,2,-1,0,0
33,1,1,0,0,332,1,0,6,8,116,2,-1,0,0
37,1,2,1,0,240,1,0,6,8,246,1,-1,0,0
42,9,2,1,0,0,1,0,6,8,293,1,-1,0,0
43,10,1,1,0,0,1,0,6,8,37,2,-1,0,0
38,2,1,2,0,898,1,0,6,8,132,2,-1,0,0
37,9,1,1,0,123,1,1,6,8,530,2,-1,0,0
31,8,2,1,0,252,1,0,6,8,175,3,-1,0,0
41,4,1,2,0,65,1,0,6,8,524,2,-1,0,0
41,9,1,1,0,-366,1,1,6,8,29,3,-1,0,0
29,8,2,1,0,209,1,0,6,8,311,2,-1,0,0
38,0,2,1,0,221,1,0,6,8,211,2,-1,0,0
44,6,0,2,0,4,1,0,6,8,312,3,-1,0,0
39,0,1,1,0,104,1,0,6,8,412,1,-1,0,0
28,9,2,1,0,312,1,0,6,8,392,1,-1,0,0
33,1,1,1,0,-349,1,0,6,8,191,1,-1,0,0
41,7,1,3,0,4,0,0,6,8,284,2,-1,0,0
40,1,1,0,0,-322,1,1,6,8,144,1,-1,0,0
29,0,1,1,0,-150,1,0,6,8,328,1,-1,0,0
38,4,1,3,0,1349,1,0,6,8,100,1,-1,0,0
32,0,1,2,0,281,1,0,6,8,226,1,-1,0,0
45,7,1,1,0,1259,1,0,6,8,507,1,-1,0,0
33,0,2,1,0,101,1,0,6,8,392,1,-1,0,0
34,1,1,1,0,848,1,0,6,8,684,2,-1,0,0
41,2,1,3,0,89,1,0,6,8,333,2,-1,0,0
41,1,1,1,0,140,1,0,6,8,311,3,-1,0,0
35,0,2,1,0,148,1,0,6,8,128,2,-1,0,0
40,9,2,1,0,200,1,0,6,8,322,2,-1,0,0
60,6,1,0,0,46,1,0,6,8,202,4,-1,0,0
47,7,0,1,0,201,1,0,6,8,92,2,-1,0,0
46,1,1,0,0,530,1,0,6,8,739,3,-1,0,0
31,1,2,1,0,0,1,0,6,8,273,2,-1,0,0
49,6,1,1,0,1,1,0,6,8,260,3,-1,0,0
29,1,1,1,0,43,1,0,6,8,268,2,-1,0,0
31,4,2,2,0,-173,1,0,6,8,396,2,-1,0,0
38,4,1,2,0,389,1,0,6,8,262,1,-1,0,0
37,1,1,0,0,215,1,1,6,8,308,3,-1,0,0
35,9,1,1,0,-131,1,0,6,8,467,2,-1,0,0
31,4,2,1,0,783,1,0,6,8,320,1,-1,0,0
41,0,1,1,0,0,1,0,6,8,160,3,-1,0,0
46,7,1,3,0,80,1,0,6,8,245,2,-1,0,0
40,7,0,1,0,105,1,0,6,8,189,2,-1,0,0
29,0,1,1,0,182,1,1,6,8,477,1,-1,0,0
49,0,1,1,0,82,1,0,6,8,310,1,-1,0,0
42,4,1,2,0,0,1,0,6,8,65,3,-1,0,0
54,7,1,1,0,510,1,0,6,8,196,2,-1,0,0
40,4,2,2,0,242,1,0,6,8,221,2,-1,0,0
53,0,1,1,0,244,1,1,6,8,197,2,-1,0,0
49,4,1,2,0,92,1,0,6,8,221,2,-1,0,0
40,1,1,0,1,0,1,0,6,8,64,2,-1,0,0
29,8,2,1,0,948,1,0,6,8,75,2,-1,0,0
36,1,1,0,0,23,1,0,6,8,400,2,-1,0,0
37,9,1,1,0,710,1,0,6,8,378,3,-1,0,0
39,7,1,1,0,1205,1,0,6,8,118,2,-1,0,0
36,9,1,1,0,368,1,1,6,8,1597,2,-1,0,1
44,2,1,2,0,1631,1,0,6,8,346,2,-1,0,0
40,0,1,1,0,6,1,0,6,8,60,3,-1,0,0
49,1,1,1,0,26,1,0,6,8,276,2,-1,0,0
30,9,2,3,0,-48,1,0,6,8,152,2,-1,0,0
57,4,1,2,0,2142,1,0,6,8,251,3,-1,0,0
24,7,2,1,0,77,1,1,6,8,390,2,-1,0,0
46,1,1,3,0,401,1,0,6,8,306,2,-1,0,0
33,0,1,1,0,21,0,0,6,8,189,3,-1,0,0
43,7,0,1,0,0,1,0,6,8,125,2,-1,0,0
43,0,2,1,0,-497,1,0,6,8,234,2,-1,0,0
40,1,0,0,0,369,0,0,6,8,79,2,-1,0,0
44,9,2,3,0,78,1,0,6,8,13,6,-1,0,0
35,9,2,2,0,226,1,1,6,8,283,3,-1,0,0
47,9,1,1,0,503,1,0,6,8,109,2,-1,0,0
33,1,1,1,0,372,1,0,6,8,132,2,-1,0,0
31,0,1,1,0,0,1,1,6,8,144,2,-1,0,0
40,1,0,1,0,0,1,0,6,8,121,2,-1,0,0
36,2,1,2,0,125,1,0,6,8,95,3,-1,0,0
56,5,0,0,0,4,1,0,6,8,31,3,-1,0,0
40,0,2,3,0,419,1,0,6,8,112,3,-1,0,0
41,0,0,1,0,322,1,0,6,8,87,4,-1,0,0
53,5,1,1,0,303,1,0,6,8,593,2,-1,0,0
39,1,1,1,0,607,1,0,6,8,99,2,-1,0,0
44,1,0,1,0,579,1,0,6,8,198,2,-1,0,0
38,0,1,1,0,3047,1,0,6,8,285,2,-1,0,0
54,9,0,1,0,83,1,0,6,8,190,3,-1,0,0
58,4,1,2,0,68,1,0,6,8,172,5,-1,0,0
52,1,1,0,0,58,1,0,6,8,213,3,-1,0,0
28,0,2,1,0,251,1,0,6,8,178,2,-1,0,0
36,1,1,1,0,688,1,0,6,8,174,2,-1,0,0
60,5,1,0,0,364,1,0,6,8,631,2,-1,0,0
42,7,0,1,0,55,1,0,6,8,176,5,-1,0,0
42,0,1,1,0,101,1,0,6,8,32,3,-1,0,0
44,4,1,2,0,105,1,0,6,8,1529,2,-1,0,0
51,1,0,0,0,325,1,0,6,8,254,2,-1,0,0
49,1,1,0,0,198,1,0,6,8,200,2,-1,0,0
47,2,1,3,0,209,1,0,6,8,135,2,-1,0,0
37,1,1,1,0,183,1,0,6,8,112,4,-1,0,0
34,4,1,2,0,105,1,0,6,8,314,3,-1,0,0
35,7,1,1,0,109,1,0,6,8,597,3,-1,0,0
35,1,2,1,0,376,1,1,6,8,207,3,-1,0,0
40,1,1,0,0,-7,1,0,6,8,410,2,-1,0,0
55,9,1,1,0,0,0,0,6,8,160,3,-1,0,0
55,5,1,1,0,143,1,0,6,8,42,3,-1,0,0
35,4,2,2,0,550,1,0,6,8,55,2,-1,0,0
57,1,1,0,0,162,1,0,6,8,155,2,-1,0,0
53,4,1,2,0,115,1,0,6,8,336,3,-1,0,0
41,1,1,0,0,512,1,0,6,8,233,2,-1,0,0
57,1,1,3,0,807,1,0,6,8,211,2,-1,0,0
45,1,1,3,0,248,1,0,6,8,88,5,-1,0,0
43,1,1,0,0,1211,1,0,6,8,208,3,-1,0,0
56,6,1,3,0,7,0,0,6,8,305,2,-1,0,0
31,2,1,2,0,281,1,0,6,8,206,2,-1,0,0
37,1,2,1,0,88,1,0,6,8,128,2,-1,0,0
30,4,1,2,0,32,1,0,6,8,122,3,-1,0,0
30,0,2,1,0,115,1,0,6,8,66,3,-1,0,0
54,1,1,1,0,254,1,0,6,8,66,2,-1,0,0
36,4,1,2,0,144,1,0,6,8,164,2,-1,0,0
55,10,1,2,0,383,0,0,6,8,343,3,-1,0,0
37,0,2,1,0,569,1,1,6,8,126,2,-1,0,0
38,3,1,1,0,0,1,0,6,8,59,3,-1,0,0
48,0,1,1,0,3754,1,0,6,8,249,3,-1,0,0
55,3,0,2,0,6920,1,0,6,8,406,3,-1,0,0
59,7,1,1,0,307,1,1,6,8,250,7,-1,0,0
37,9,1,1,0,-421,1,0,6,8,183,5,-1,0,0
33,1,0,1,0,60,0,0,6,8,190,3,-1,0,0
44,1,1,0,0,67,1,0,6,8,220,2,-1,0,0
57,9,1,1,0,402,1,0,6,8,153,3,-1,0,0
30,6,2,2,0,800,0,0,6,8,95,2,-1,0,0
42,9,1,2,0,239,1,1,6,8,191,3,-1,0,0
51,1,0,1,0,421,1,0,6,8,216,2,-1,0,0
44,0,0,1,0,161,1,0,7,8,89,2,-1,0,0
46,9,1,1,1,289,0,0,7,8,51,3,-1,0,0
29,8,2,1,0,110,1,0,7,8,169,3,-1,0,0
39,1,1,0,0,245,1,0,7,8,148,3,-1,0,0
42,7,1,1,0,0,1,0,7,8,132,3,-1,0,0
50,1,1,0,0,156,1,0,7,8,117,3,-1,0,0
42,9,2,1,0,0,1,0,7,8,275,4,-1,0,0
39,0,1,1,0,20,1,0,7,8,124,2,-1,0,0
55,9,2,2,0,92,1,0,7,8,118,3,-1,0,0
46,7,1,1,0,89,1,0,7,8,479,2,-1,0,0
42,1,1,1,0,166,1,0,7,8,285,3,-1,0,0
45,4,1,2,0,103,1,0,7,8,35,4,-1,0,0
43,1,1,0,0,-454,1,0,7,8,322,2,-1,0,0
42,0,1,1,0,445,1,0,7,8,202,2,-1,0,0
30,0,1,1,0,4,0,0,7,8,172,8,-1,0,0
47,1,1,1,0,1001,1,0,7,8,201,4,-1,0,0
51,7,0,1,0,-69,1,0,7,8,216,3,-1,0,0
38,9,2,1,0,42,1,0,7,8,195,2,-1,0,0
57,9,1,3,0,1617,1,0,7,8,96,2,-1,0,0
42,4,0,2,0,221,1,0,7,8,720,2,-1,0,0
32,9,0,1,0,210,1,1,7,8,188,2,-1,0,0
46,4,1,2,0,0,0,0,7,8,70,2,-1,0,0
29,8,2,2,0,185,1,0,7,8,141,3,-1,0,0
59,5,1,1,0,836,1,0,7,8,106,1,-1,0,0
32,1,2,1,0,301,1,0,7,8,395,2,-1,0,0
44,1,1,0,0,503,1,0,7,8,629,2,-1,0,0
40,5,1,0,0,407,1,0,7,8,502,1,-1,0,0
31,1,2,1,0,53,1,0,7,8,446,1,-1,0,0
46,6,1,2,0,2303,1,0,7,8,241,1,-1,0,0
43,4,1,2,0,144,1,0,7,8,131,3,-1,0,0
34,7,1,1,0,205,1,0,7,8,312,1,-1,0,0
39,4,1,2,0,305,1,0,7,8,275,6,-1,0,0
30,1,0,1,0,251,1,1,7,8,120,2,-1,0,0
56,5,1,1,0,0,1,0,7,8,333,4,-1,0,0
29,9,1,1,0,8,0,0,7,8,113,1,-1,0,0
40,1,0,1,0,139,1,0,7,8,91,1,-1,0,0
36,7,1,1,0,184,1,0,7,8,128,3,-1,0,0
37,1,2,1,0,238,1,0,7,8,200,2,-1,0,0
35,0,1,1,0,0,0,0,7,8,326,1,-1,0,0
35,1,1,0,1,0,1,0,7,8,292,1,-1,0,0
47,7,1,0,0,222,1,0,7,8,68,1,-1,0,0
31,7,1,1,0,414,1,0,7,8,215,1,-1,0,0
56,5,2,0,0,223,1,0,7,8,97,1,-1,0,0
57,9,1,1,0,197,0,0,7,8,32,1,-1,0,0
36,1,1,1,0,-251,1,0,7,8,162,1,-1,0,0
45,6,0,1,0,-139,1,0,7,8,152,3,-1,0,0
47,1,1,3,0,733,1,0,7,8,268,1,-1,0,0
29,9,2,2,0,0,1,0,7,8,104,2,-1,0,0
57,7,1,1,0,1,0,0,7,8,852,1,-1,0,0
45,1,1,0,0,97,1,0,7,8,923,3,-1,0,0
31,1,2,0,0,435,1,0,7,8,159,2,-1,0,0
31,4,0,2,0,0,1,0,7,8,953,3,-1,0,0
37,9,2,2,0,147,0,0,7,8,416,2,-1,0,0
30,9,2,2,0,3,1,0,7,8,174,1,-1,0,0
58,7,0,1,0,1109,1,1,7,8,180,1,-1,0,0
33,7,1,1,0,404,1,0,7,8,139,1,-1,0,0
39,1,1,0,0,981,1,0,7,8,294,1,-1,0,0
33,1,2,0,0,95,1,0,7,8,102,1,-1,0,0
34,7,1,1,0,302,1,0,7,8,124,1,-1,0,0
36,7,0,1,0,-290,1,1,7,8,128,1,-1,0,0
37,7,2,1,0,259,1,0,7,8,130,1,-1,0,0
35,1,1,1,0,527,1,1,7,8,143,1,-1,0,0
55,5,1,1,0,102,1,0,7,8,74,1,-1,0,0
34,4,2,2,0,872,1,0,7,8,105,2,-1,0,0
40,4,0,2,0,490,1,0,7,8,477,2,-1,0,0
42,1,2,0,0,19,1,0,7,8,158,1,-1,0,0
37,1,1,1,0,16,1,0,7,8,250,1,-1,0,0
42,4,1,2,0,386,1,0,7,8,168,1,-1,0,0
35,9,2,1,0,539,1,0,7,8,520,1,-1,0,0
44,9,0,1,0,-329,1,0,7,8,171,1,-1,0,0
30,7,2,1,0,-174,1,0,7,8,113,1,-1,0,0
45,2,1,1,0,68,1,0,7,8,254,1,-1,0,0
35,1,2,3,1,-532,1,0,7,8,149,1,-1,0,0
36,0,0,1,0,0,1,0,7,8,133,2,-1,0,0
49,1,1,1,0,64,1,0,7,8,293,3,-1,0,0
31,1,2,1,0,1415,1,0,7,8,485,1,-1,0,0
31,9,2,1,0,147,1,0,7,8,374,1,-1,0,0
39,1,1,1,0,72,1,0,7,8,425,6,-1,0,0
37,7,2,1,0,-196,1,0,7,8,207,1,-1,0,0
33,1,1,0,0,716,1,0,7,8,83,3,-1,0,0
37,4,1,2,0,0,1,0,7,8,228,1,-1,0,0
42,7,1,1,0,-246,1,0,7,8,149,1,-1,0,0
56,1,1,1,0,-203,1,0,7,8,139,1,-1,0,0
37,0,2,1,0,245,1,1,7,8,732,2,-1,0,1
36,7,2,1,0,342,1,0,7,8,142,1,-1,0,0
29,9,2,2,0,3,1,0,7,8,359,1,-1,0,0
54,4,1,2,1,-248,1,1,7,8,112,1,-1,0,0
38,1,1,1,0,376,1,0,7,8,1521,1,-1,0,0
43,1,0,1,0,370,1,0,7,8,216,1,-1,0,0
47,0,2,1,0,594,1,0,7,8,161,1,-1,0,0
47,1,1,1,0,387,1,0,7,8,122,2,-1,0,0
38,7,1,1,0,208,1,0,7,8,800,1,-1,0,0
40,1,1,1,0,563,1,0,7,8,615,1,-1,0,0
33,7,0,1,0,392,1,1,7,8,254,1,-1,0,0
33,5,1,1,0,165,0,0,7,8,111,1,-1,0,0
53,0,0,3,0,236,1,0,7,8,354,1,-1,0,0
37,7,1,0,0,52,1,0,7,8,359,1,-1,0,0
40,4,2,2,0,1265,1,0,7,8,97,1,-1,0,0
37,1,1,0,0,693,1,0,7,8,327,3,-1,0,0
35,9,1,1,0,118,1,0,7,8,236,1,-1,0,0
49,1,1,0,0,3659,1,0,7,8,160,1,-1,0,0
26,1,2,1,0,24,1,0,7,8,180,1,-1,0,0
38,4,2,2,0,673,1,0,7,8,184,1,-1,0,0
52,6,1,1,0,273,0,0,7,8,227,1,-1,0,0
33,7,0,1,0,327,1,0,7,8,109,1,-1,0,0
31,0,2,1,0,299,1,0,7,8,492,2,-1,0,0
32,1,1,1,0,0,1,0,7,8,298,1,-1,0,0
35,1,2,0,0,109,1,0,7,8,83,2,-1,0,0
55,4,0,2,0,552,0,0,7,8,241,2,-1,0,0
32,1,0,0,0,473,1,0,7,8,204,2,-1,0,0
37,11,2,3,0,414,1,0,7,8,131,1,-1,0,0
45,1,1,1,0,154,1,0,7,8,1138,1,-1,0,1
31,9,1,1,0,344,1,0,7,8,123,1,-1,0,0
38,0,1,1,0,8,1,0,7,8,125,1,-1,0,0
37,7,1,1,0,78,1,0,7,8,295,2,-1,0,0
38,1,1,1,0,266,1,0,7,8,287,1,-1,0,0
33,3,1,2,0,98,1,1,7,8,109,1,-1,0,0
38,1,1,0,0,83,1,0,7,8,140,2,-1,0,0
37,4,2,2,1,45,1,0,7,8,204,1,-1,0,0
29,10,1,2,0,8,1,0,7,8,233,1,-1,0,0
42,4,1,2,0,263,1,0,7,8,254,1,-1,0,0
40,1,1,1,0,306,1,0,7,8,184,2,-1,0,0
32,4,1,2,0,233,1,0,7,8,193,1,-1,0,0
47,4,0,2,0,447,0,1,7,8,126,1,-1,0,0
29,8,2,1,0,872,1,0,7,8,230,1,-1,0,0
53,7,0,0,0,-291,1,1,7,8,591,1,-1,0,1
